"","cell_type","gene","avg_logFC","p_val","p_val_adj","de_family","de_method","de_type","diffexpressed","gene_label"
"29967","E15","Ttc39c",-0.841076101261243,0.195109357761162,1,"pseudobulk","edgeR","LRT","NO",NA
"29968","E15","Ttc39d",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"29969","E15","Ttc4",-0.0742168005539354,0.847801531033528,1,"pseudobulk","edgeR","LRT","NO",NA
"29970","E15","Ttc41",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"29971","E15","Ttc5",0.0169840786249884,0.963000138010595,1,"pseudobulk","edgeR","LRT","NO",NA
"29972","E15","Ttc6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"29973","E15","Ttc7",-0.131138082459878,0.869034747635042,1,"pseudobulk","edgeR","LRT","NO",NA
"29974","E15","Ttc7b",0.165575427897956,0.749517944256337,1,"pseudobulk","edgeR","LRT","NO",NA
"29975","E15","Ttc8",0.093160038553464,0.863064089885228,1,"pseudobulk","edgeR","LRT","NO",NA
"29976","E15","Ttc9",-0.267951163011585,0.650806734103165,1,"pseudobulk","edgeR","LRT","NO",NA
"29977","E15","Ttc9b",-0.0555157017674999,0.890110759854917,1,"pseudobulk","edgeR","LRT","NO",NA
"29978","E15","Ttc9c",0.071222282957297,0.860267455666181,1,"pseudobulk","edgeR","LRT","NO",NA
"29979","E15","Ttf1",0.189355799277967,0.726021389913316,1,"pseudobulk","edgeR","LRT","NO",NA
"29980","E15","Ttf2",4.41818850002844,0.00962479034603142,0.62266341439417,"pseudobulk","edgeR","LRT","Highlit_up",NA
"29981","E15","Tti1",1.45692118044408,0.029945816237059,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"29982","E15","Tti2",0.85773973362113,0.0814687593695624,1,"pseudobulk","edgeR","LRT","NO",NA
"29983","E15","Ttk",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"29984","E15","Ttl",-0.290418909388523,0.432113739395491,1,"pseudobulk","edgeR","LRT","NO",NA
"29985","E15","Ttll1",-0.152142684362447,0.724420281703562,1,"pseudobulk","edgeR","LRT","NO",NA
"29986","E15","Ttll10",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"29987","E15","Ttll11",-0.0576507942173072,0.961227627995166,1,"pseudobulk","edgeR","LRT","NO",NA
"29988","E15","Ttll12",-0.0658218299165626,0.873264274485535,1,"pseudobulk","edgeR","LRT","NO",NA
"29989","E15","Ttll13",1.60262395901494,0.213509318697205,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"29990","E15","Ttll2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"29991","E15","Ttll3",0.344759060892145,0.666868716921852,1,"pseudobulk","edgeR","LRT","NO",NA
"29992","E15","Ttll4",0.196242065580388,0.723692202137243,1,"pseudobulk","edgeR","LRT","NO",NA
"29993","E15","Ttll5",0.54585353062833,0.503680259796137,1,"pseudobulk","edgeR","LRT","NO",NA
"29994","E15","Ttll6",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"29995","E15","Ttll7",-0.910223538977073,0.0196748175743471,0.914120223543941,"pseudobulk","edgeR","LRT","NO",NA
"29996","E15","Ttll8",-0.319597996869237,0.771030461578038,1,"pseudobulk","edgeR","LRT","NO",NA
"29997","E15","Ttll9",-0.327746679971082,0.768265401524008,1,"pseudobulk","edgeR","LRT","NO",NA
"29998","E15","Ttn",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"29999","E15","Ttpa",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30000","E15","Ttpal",-0.116937347133961,0.794672594337836,1,"pseudobulk","edgeR","LRT","NO",NA
"30001","E15","Ttr",-0.114734095674175,0.955307667604034,1,"pseudobulk","edgeR","LRT","NO",NA
"30002","E15","Ttyh1",0.269337129872342,0.584530304481831,1,"pseudobulk","edgeR","LRT","NO",NA
"30003","E15","Ttyh2",0.214875476979946,0.89453663446583,1,"pseudobulk","edgeR","LRT","NO",NA
"30004","E15","Ttyh3",-0.100790905331887,0.788289428002641,1,"pseudobulk","edgeR","LRT","NO",NA
"30005","E15","Tub",-0.389836514524722,0.401055748369317,1,"pseudobulk","edgeR","LRT","NO",NA
"30006","E15","Tuba1a",-0.281916910023781,0.439588138322327,1,"pseudobulk","edgeR","LRT","NO",NA
"30007","E15","Tuba1b",-0.207198440263715,0.63161505619994,1,"pseudobulk","edgeR","LRT","NO",NA
"30008","E15","Tuba1c",-0.325848352419299,0.831799298836356,1,"pseudobulk","edgeR","LRT","NO",NA
"30009","E15","Tuba3a",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30010","E15","Tuba3b",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30011","E15","Tuba4a",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30012","E15","Tuba8",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30013","E15","Tubal3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30014","E15","Tubb1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30015","E15","Tubb2a",-0.192299543828399,0.534743500863687,1,"pseudobulk","edgeR","LRT","NO",NA
"30016","E15","Tubb2b",-0.376681771714518,0.210046633029046,1,"pseudobulk","edgeR","LRT","NO",NA
"30017","E15","Tubb3",-0.643751685437206,0.0414440981399442,1,"pseudobulk","edgeR","LRT","NO",NA
"30018","E15","Tubb4a",-0.753996215612588,0.0582284120387182,1,"pseudobulk","edgeR","LRT","NO",NA
"30019","E15","Tubb4b",-0.0807744119996333,0.824054808379376,1,"pseudobulk","edgeR","LRT","NO",NA
"30020","E15","Tubb5",-0.604598259201187,0.057798073170867,1,"pseudobulk","edgeR","LRT","NO",NA
"30021","E15","Tubb6",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30022","E15","Tubd1",1.68036875937952,0.00855637141919834,0.59714859965845,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30023","E15","Tube1",0.183467984485774,0.80866410424604,1,"pseudobulk","edgeR","LRT","NO",NA
"30024","E15","Tubg1",-0.405262046978718,0.289577060481346,1,"pseudobulk","edgeR","LRT","NO",NA
"30025","E15","Tubg2",0.0513435212205065,0.892304537788484,1,"pseudobulk","edgeR","LRT","NO",NA
"30026","E15","Tubgcp2",0.0790040135028617,0.856349753731289,1,"pseudobulk","edgeR","LRT","NO",NA
"30027","E15","Tubgcp3",-0.0547974777964593,0.889756430553672,1,"pseudobulk","edgeR","LRT","NO",NA
"30028","E15","Tubgcp4",0.355536690466571,0.463662524904427,1,"pseudobulk","edgeR","LRT","NO",NA
"30029","E15","Tubgcp5",-0.389247132066342,0.331894095919487,1,"pseudobulk","edgeR","LRT","NO",NA
"30030","E15","Tubgcp6",-0.0291522621672685,0.968314037510021,1,"pseudobulk","edgeR","LRT","NO",NA
"30031","E15","Tufm",-0.23518642756353,0.59819245636996,1,"pseudobulk","edgeR","LRT","NO",NA
"30032","E15","Tuft1",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30033","E15","Tug1",-0.172667312044895,0.708493175980227,1,"pseudobulk","edgeR","LRT","NO",NA
"30034","E15","Tulp1",-0.320075703939804,0.834502928334653,1,"pseudobulk","edgeR","LRT","NO",NA
"30035","E15","Tulp2",5.35949394114561,0.000250013843988226,0.0498371346260029,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30036","E15","Tulp3",-0.402311090563443,0.364470885246614,1,"pseudobulk","edgeR","LRT","NO",NA
"30037","E15","Tulp4",0.0596562162023286,0.865993996056777,1,"pseudobulk","edgeR","LRT","NO",NA
"30038","E15","Tunar",-0.169918956525689,0.691839356781506,1,"pseudobulk","edgeR","LRT","NO",NA
"30039","E15","Tusc1",0.0880421672283971,0.940239239171327,1,"pseudobulk","edgeR","LRT","NO",NA
"30040","E15","Tusc2",-0.173645792738375,0.743798702586686,1,"pseudobulk","edgeR","LRT","NO",NA
"30041","E15","Tusc3",0.214703310491468,0.522057477320727,1,"pseudobulk","edgeR","LRT","NO",NA
"30042","E15","Tusc5",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30043","E15","Tut1",-0.34376368410857,0.591977163133217,1,"pseudobulk","edgeR","LRT","NO",NA
"30044","E15","Tut4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30045","E15","Tut7",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30046","E15","Tvp23a",-0.289202946353913,0.567413690721795,1,"pseudobulk","edgeR","LRT","NO",NA
"30047","E15","Tvp23b",0.158405016290438,0.696607755447776,1,"pseudobulk","edgeR","LRT","NO",NA
"30048","E15","Tvp23bos",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30049","E15","Twf1",-0.182889900669422,0.66711000553156,1,"pseudobulk","edgeR","LRT","NO",NA
"30050","E15","Twf2",0.06653348249373,0.863048531523725,1,"pseudobulk","edgeR","LRT","NO",NA
"30051","E15","Twist1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30052","E15","Twist2",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30053","E15","Twistnb",0.164587017289616,0.647035581668958,1,"pseudobulk","edgeR","LRT","NO",NA
"30054","E15","Twnk",-0.0191258051224531,0.971414272824799,1,"pseudobulk","edgeR","LRT","NO",NA
"30055","E15","Twsg1",-0.616122808898737,0.270424535675747,1,"pseudobulk","edgeR","LRT","NO",NA
"30056","E15","Txk",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30057","E15","Txlna",-0.491286344775747,0.229711437765676,1,"pseudobulk","edgeR","LRT","NO",NA
"30058","E15","Txlnb",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30059","E15","Txlng",0.341721920185335,0.435415336954622,1,"pseudobulk","edgeR","LRT","NO",NA
"30060","E15","Txn1",-0.097573780751915,0.768118223806693,1,"pseudobulk","edgeR","LRT","NO",NA
"30061","E15","Txn2",0.0549525022031875,0.891446390984854,1,"pseudobulk","edgeR","LRT","NO",NA
"30062","E15","Txndc11",0.773105445735225,0.0916812977351801,1,"pseudobulk","edgeR","LRT","NO",NA
"30063","E15","Txndc12",0.036890390125124,0.919082893306251,1,"pseudobulk","edgeR","LRT","NO",NA
"30064","E15","Txndc15",0.312759361695828,0.384193746759639,1,"pseudobulk","edgeR","LRT","NO",NA
"30065","E15","Txndc16",0.0668685864777373,0.895771214942689,1,"pseudobulk","edgeR","LRT","NO",NA
"30066","E15","Txndc17",-0.370980570495071,0.277379127835923,1,"pseudobulk","edgeR","LRT","NO",NA
"30067","E15","Txndc2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30068","E15","Txndc5",-1.52375804893732,0.00498431205248813,0.421854634872239,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30069","E15","Txndc8",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30070","E15","Txndc9",-0.186656738419406,0.60103501581339,1,"pseudobulk","edgeR","LRT","NO",NA
"30071","E15","Txnip",0.662183905404359,0.192254545763624,1,"pseudobulk","edgeR","LRT","NO",NA
"30072","E15","Txnl1",-0.0503827997946063,0.880964835253824,1,"pseudobulk","edgeR","LRT","NO",NA
"30073","E15","Txnl4a",0.0179364096861762,0.959636930891229,1,"pseudobulk","edgeR","LRT","NO",NA
"30074","E15","Txnl4b",1.08262192761647,0.437645455048563,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30075","E15","Txnrd1",-0.783757121484489,0.0363427261762694,1,"pseudobulk","edgeR","LRT","NO",NA
"30076","E15","Txnrd2",-0.30762128356287,0.434078325807818,1,"pseudobulk","edgeR","LRT","NO",NA
"30077","E15","Txnrd3",-0.0872518515728471,0.877786185178996,1,"pseudobulk","edgeR","LRT","NO",NA
"30078","E15","Tyk2",1.29592184073239,0.0161441158259852,0.814715870496793,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30079","E15","Tymp",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30080","E15","Tyms",0.596200869419687,0.125470952413307,1,"pseudobulk","edgeR","LRT","NO",NA
"30081","E15","Tyr",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30082","E15","Tyro3",-0.978171299127112,0.217075804197725,1,"pseudobulk","edgeR","LRT","NO",NA
"30083","E15","Tyrobp",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30084","E15","Tyrp1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30085","E15","Tysnd1",0.166471691849656,0.85390689149504,1,"pseudobulk","edgeR","LRT","NO",NA
"30086","E15","Tyw1",0.611386392798754,0.152554950682485,1,"pseudobulk","edgeR","LRT","NO",NA
"30087","E15","Tyw3",0.409779434655393,0.451067936926861,1,"pseudobulk","edgeR","LRT","NO",NA
"30088","E15","Tyw5",0.495195377190945,0.183638160330744,1,"pseudobulk","edgeR","LRT","NO",NA
"30089","E15","U2af1",-0.0590858883062289,0.852371581813075,1,"pseudobulk","edgeR","LRT","NO",NA
"30090","E15","U2af1l4",0.508828288666104,0.417836101950637,1,"pseudobulk","edgeR","LRT","NO",NA
"30091","E15","U2af2",0.275145963801035,0.477971253122539,1,"pseudobulk","edgeR","LRT","NO",NA
"30092","E15","U2surp",0.179877933941045,0.608243559756336,1,"pseudobulk","edgeR","LRT","NO",NA
"30093","E15","U90926",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30094","E15","Uaca",-3.25699032941822,0.155524719862167,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30095","E15","Uap1",-0.18972448184092,0.71468988103537,1,"pseudobulk","edgeR","LRT","NO",NA
"30096","E15","Uap1l1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30097","E15","Uba1",-0.29965094887391,0.445095388757419,1,"pseudobulk","edgeR","LRT","NO",NA
"30098","E15","Uba1y",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30099","E15","Uba2",0.155135501445253,0.704346475635509,1,"pseudobulk","edgeR","LRT","NO",NA
"30100","E15","Uba3",0.0661708963911899,0.869703443194577,1,"pseudobulk","edgeR","LRT","NO",NA
"30101","E15","Uba5",0.168002077778833,0.63433095952116,1,"pseudobulk","edgeR","LRT","NO",NA
"30102","E15","Uba52",-0.22328039634369,0.780530197842517,1,"pseudobulk","edgeR","LRT","NO",NA
"30103","E15","Uba6",0.354164828581246,0.464993311298854,1,"pseudobulk","edgeR","LRT","NO",NA
"30104","E15","Uba7",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30105","E15","Ubac1",-0.173679822574236,0.776907444835223,1,"pseudobulk","edgeR","LRT","NO",NA
"30106","E15","Ubac2",-0.113446399649402,0.767197445843543,1,"pseudobulk","edgeR","LRT","NO",NA
"30107","E15","Ubald1",0.0691682762142923,0.851261573551001,1,"pseudobulk","edgeR","LRT","NO",NA
"30108","E15","Ubald2",-0.37449172911983,0.380846511129661,1,"pseudobulk","edgeR","LRT","NO",NA
"30109","E15","Ubap1",-0.671539151571331,0.313091170317074,1,"pseudobulk","edgeR","LRT","NO",NA
"30110","E15","Ubap1l",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30111","E15","Ubap2",-0.0355125304089143,0.928312437532791,1,"pseudobulk","edgeR","LRT","NO",NA
"30112","E15","Ubap2l",-0.206059930112852,0.555378487341456,1,"pseudobulk","edgeR","LRT","NO",NA
"30113","E15","Ubash3a",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30114","E15","Ubash3b",0.619958445207868,0.336455830539426,1,"pseudobulk","edgeR","LRT","NO",NA
"30115","E15","Ubb",0.153189363388547,0.58745535449715,1,"pseudobulk","edgeR","LRT","NO",NA
"30116","E15","Ubc",-0.274031924197016,0.431383857301788,1,"pseudobulk","edgeR","LRT","NO",NA
"30117","E15","Ubd",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30118","E15","Ube2a",-0.105484343010813,0.776103719903796,1,"pseudobulk","edgeR","LRT","NO",NA
"30119","E15","Ube2b",-0.149255649253976,0.653716512926204,1,"pseudobulk","edgeR","LRT","NO",NA
"30120","E15","Ube2c",-0.4092940562612,0.698223937754964,1,"pseudobulk","edgeR","LRT","NO",NA
"30121","E15","Ube2cbp",0.193625150683391,0.818727392358122,1,"pseudobulk","edgeR","LRT","NO",NA
"30122","E15","Ube2d1",-0.411196092014083,0.260986254473564,1,"pseudobulk","edgeR","LRT","NO",NA
"30123","E15","Ube2d2a",-0.0807615761522183,0.820176436993034,1,"pseudobulk","edgeR","LRT","NO",NA
"30124","E15","Ube2d2b",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30125","E15","Ube2d3",-8.16657337489693e-05,0.99981325720064,1,"pseudobulk","edgeR","LRT","NO",NA
"30126","E15","Ube2dnl1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30127","E15","Ube2dnl2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30128","E15","Ube2e1",-0.227172512868766,0.523797680479776,1,"pseudobulk","edgeR","LRT","NO",NA
"30129","E15","Ube2e2",-0.159605297029254,0.819888336348907,1,"pseudobulk","edgeR","LRT","NO",NA
"30130","E15","Ube2e3",0.146127144511725,0.710687268870652,1,"pseudobulk","edgeR","LRT","NO",NA
"30131","E15","Ube2f",-0.12381694181709,0.742791419845295,1,"pseudobulk","edgeR","LRT","NO",NA
"30132","E15","Ube2g1",0.125589935647352,0.731986332324886,1,"pseudobulk","edgeR","LRT","NO",NA
"30133","E15","Ube2g2",0.328152758618432,0.470312374332389,1,"pseudobulk","edgeR","LRT","NO",NA
"30134","E15","Ube2h",0.110067101303113,0.825936287718345,1,"pseudobulk","edgeR","LRT","NO",NA
"30135","E15","Ube2i",-0.0118251462215119,0.971903356237238,1,"pseudobulk","edgeR","LRT","NO",NA
"30136","E15","Ube2j1",-0.130178332497131,0.76848475084267,1,"pseudobulk","edgeR","LRT","NO",NA
"30137","E15","Ube2j2",-0.291941632959497,0.646237082552694,1,"pseudobulk","edgeR","LRT","NO",NA
"30138","E15","Ube2k",0.0538851830569683,0.881386261862093,1,"pseudobulk","edgeR","LRT","NO",NA
"30139","E15","Ube2l3",-0.0905140351310701,0.804435236449028,1,"pseudobulk","edgeR","LRT","NO",NA
"30140","E15","Ube2l6",-3.92633729839496,0.0742921844751615,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30141","E15","Ube2m",0.0506149037328176,0.968049839103913,1,"pseudobulk","edgeR","LRT","NO",NA
"30142","E15","Ube2n",0.0398720839505299,0.914233032010814,1,"pseudobulk","edgeR","LRT","NO",NA
"30143","E15","Ube2o",-0.197762771010717,0.683266676268823,1,"pseudobulk","edgeR","LRT","NO",NA
"30144","E15","Ube2q1",0.0709143346184057,0.907821218914672,1,"pseudobulk","edgeR","LRT","NO",NA
"30145","E15","Ube2q2",-0.672769218711659,0.446542965571924,1,"pseudobulk","edgeR","LRT","NO",NA
"30146","E15","Ube2ql1",0.462421662354964,0.246197271860342,1,"pseudobulk","edgeR","LRT","NO",NA
"30147","E15","Ube2r2",-0.246796894438102,0.659563930673828,1,"pseudobulk","edgeR","LRT","NO",NA
"30148","E15","Ube2s",-0.0689507596054632,0.83124744226701,1,"pseudobulk","edgeR","LRT","NO",NA
"30149","E15","Ube2t",0.652677515417728,0.101975726045831,1,"pseudobulk","edgeR","LRT","NO",NA
"30150","E15","Ube2u",-2.74112419910927,0.242814033836781,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30151","E15","Ube2uos",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30152","E15","Ube2v1",0.31834925638217,0.521301844452626,1,"pseudobulk","edgeR","LRT","NO",NA
"30153","E15","Ube2v2",-0.0159035069576018,0.96327070692838,1,"pseudobulk","edgeR","LRT","NO",NA
"30154","E15","Ube2w",0.166020403270622,0.64189049435453,1,"pseudobulk","edgeR","LRT","NO",NA
"30155","E15","Ube2z",-0.00596143856864566,0.988047742934558,1,"pseudobulk","edgeR","LRT","NO",NA
"30156","E15","Ube3a",-0.0543975604213862,0.865753800606642,1,"pseudobulk","edgeR","LRT","NO",NA
"30157","E15","Ube3b",0.127195964966124,0.779487406275403,1,"pseudobulk","edgeR","LRT","NO",NA
"30158","E15","Ube3c",-0.175005743429415,0.646276826121872,1,"pseudobulk","edgeR","LRT","NO",NA
"30159","E15","Ube4a",0.0793298078261112,0.833855201634694,1,"pseudobulk","edgeR","LRT","NO",NA
"30160","E15","Ube4b",-0.0300730776377378,0.946715113628898,1,"pseudobulk","edgeR","LRT","NO",NA
"30161","E15","Ube4bos1",0.221007631778086,0.89190603467532,1,"pseudobulk","edgeR","LRT","NO",NA
"30162","E15","Ube4bos2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30163","E15","Ube4bos3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30164","E15","Ubfd1",-0.434464520637561,0.305177982790965,1,"pseudobulk","edgeR","LRT","NO",NA
"30165","E15","Ubiad1",-1.16774450942158,0.295793699676978,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30166","E15","Ubl3",0.213928719190798,0.611034416738815,1,"pseudobulk","edgeR","LRT","NO",NA
"30167","E15","Ubl4a",0.0149054419081167,0.969396256870175,1,"pseudobulk","edgeR","LRT","NO",NA
"30168","E15","Ubl4b",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30169","E15","Ubl5",0.383742981676934,0.209892852874189,1,"pseudobulk","edgeR","LRT","NO",NA
"30170","E15","Ubl5b",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30171","E15","Ubl5c",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30172","E15","Ubl7",-0.06949114778145,0.873215477744669,1,"pseudobulk","edgeR","LRT","NO",NA
"30173","E15","Ublcp1",0.206888906144582,0.580890081638695,1,"pseudobulk","edgeR","LRT","NO",NA
"30174","E15","Ubn1",-0.665589570213065,0.494675492372198,1,"pseudobulk","edgeR","LRT","NO",NA
"30175","E15","Ubn2",0.0134820930592085,0.975686050344184,1,"pseudobulk","edgeR","LRT","NO",NA
"30176","E15","Ubox5",0.615145084703078,0.514577898570679,1,"pseudobulk","edgeR","LRT","NO",NA
"30177","E15","Ubp1",-0.303141809406789,0.53035507909395,1,"pseudobulk","edgeR","LRT","NO",NA
"30178","E15","Ubqln1",-0.15211447095133,0.717229735470915,1,"pseudobulk","edgeR","LRT","NO",NA
"30179","E15","Ubqln2",-0.110230495198446,0.772981838014822,1,"pseudobulk","edgeR","LRT","NO",NA
"30180","E15","Ubqln3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30181","E15","Ubqln4",-0.0967650898181821,0.838355628123817,1,"pseudobulk","edgeR","LRT","NO",NA
"30182","E15","Ubqln5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30183","E15","Ubqlnl",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30184","E15","Ubr1",-0.279429467607658,0.458409721106795,1,"pseudobulk","edgeR","LRT","NO",NA
"30185","E15","Ubr2",-0.111084837980346,0.789029569923445,1,"pseudobulk","edgeR","LRT","NO",NA
"30186","E15","Ubr3",-0.302501238610444,0.493407689968117,1,"pseudobulk","edgeR","LRT","NO",NA
"30187","E15","Ubr4",-0.366264077561221,0.387696280107037,1,"pseudobulk","edgeR","LRT","NO",NA
"30188","E15","Ubr5",-0.0609493151930708,0.917566803193612,1,"pseudobulk","edgeR","LRT","NO",NA
"30189","E15","Ubr7",0.0612690867880837,0.87308722948483,1,"pseudobulk","edgeR","LRT","NO",NA
"30190","E15","Ubtd1",0.0842970800660827,0.917167299422631,1,"pseudobulk","edgeR","LRT","NO",NA
"30191","E15","Ubtd2",-0.873128424420328,0.138422515336865,1,"pseudobulk","edgeR","LRT","NO",NA
"30192","E15","Ubtf",0.0177435277459613,0.961130888546061,1,"pseudobulk","edgeR","LRT","NO",NA
"30193","E15","Ubtfl1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30194","E15","Ubxn1",-0.00995416593244975,0.976842442832826,1,"pseudobulk","edgeR","LRT","NO",NA
"30195","E15","Ubxn10",-2.74725635390741,0.241972269953214,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30196","E15","Ubxn11",-0.747413413167498,0.337951599178606,1,"pseudobulk","edgeR","LRT","NO",NA
"30197","E15","Ubxn2a",0.403579722147832,0.358226526255365,1,"pseudobulk","edgeR","LRT","NO",NA
"30198","E15","Ubxn2b",0.273504089492105,0.484481786153017,1,"pseudobulk","edgeR","LRT","NO",NA
"30199","E15","Ubxn4",-0.515704227326129,0.184675817165979,1,"pseudobulk","edgeR","LRT","NO",NA
"30200","E15","Ubxn6",-0.121502863917812,0.744459023892809,1,"pseudobulk","edgeR","LRT","NO",NA
"30201","E15","Ubxn7",-0.653445063333699,0.178079429335318,1,"pseudobulk","edgeR","LRT","NO",NA
"30202","E15","Ubxn8",-0.00344751265916726,0.996914735452513,1,"pseudobulk","edgeR","LRT","NO",NA
"30203","E15","Uchl1",-0.294293954057547,0.370254972579854,1,"pseudobulk","edgeR","LRT","NO",NA
"30204","E15","Uchl1os",0.221007631778086,0.89190603467532,1,"pseudobulk","edgeR","LRT","NO",NA
"30205","E15","Uchl3",-0.151030093955318,0.623188659151497,1,"pseudobulk","edgeR","LRT","NO",NA
"30206","E15","Uchl4",-0.56366122489414,0.340427550121053,1,"pseudobulk","edgeR","LRT","NO",NA
"30207","E15","Uchl5",-0.0158012603392524,0.96557692192458,1,"pseudobulk","edgeR","LRT","NO",NA
"30208","E15","Uck1",-0.191718669342566,0.681621626196334,1,"pseudobulk","edgeR","LRT","NO",NA
"30209","E15","Uck2",-0.764583443221824,0.166899883013601,1,"pseudobulk","edgeR","LRT","NO",NA
"30210","E15","Uckl1",-0.674804231578349,0.257728047791007,1,"pseudobulk","edgeR","LRT","NO",NA
"30211","E15","Uckl1os",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30212","E15","Ucma",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30213","E15","Ucn",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30214","E15","Ucn2",3.82680991001554,0.0334620748278393,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30215","E15","Ucn3",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30216","E15","Ucp1",1.90976642245293,0.210210766305461,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"30217","E15","Ucp2",-2.19998154303922,0.00268931374721229,0.28401646574036,"pseudobulk","edgeR","LRT","Highlit_down",NA
"30218","E15","Ucp3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"30219","E15","Uevld",-0.340527103265113,0.660673118920788,1,"pseudobulk","edgeR","LRT","NO",NA
"30220","E15","Ufc1",-0.188000701163577,0.60699456928213,1,"pseudobulk","edgeR","LRT","NO",NA
"30221","E15","Ufd1",0.42177388699778,0.284708083254955,1,"pseudobulk","edgeR","LRT","NO",NA
"30222","E15","Ufl1",0.281781750658835,0.462419461639809,1,"pseudobulk","edgeR","LRT","NO",NA
"30223","E15","Ufm1",-0.0411264435591141,0.913947983973508,1,"pseudobulk","edgeR","LRT","NO",NA
"30224","E15","Ufsp1",-0.0683087704297072,0.881798481466567,1,"pseudobulk","edgeR","LRT","NO",NA
"30225","E15","Ufsp2",0.163264043166292,0.651748438725478,1,"pseudobulk","edgeR","LRT","NO",NA
"30226","E15","Ugcg",0.0835488948656398,0.881600268395539,1,"pseudobulk","edgeR","LRT","NO",NA
